"Games_Played","Games_Started","Goals","Assists","SHOTS","SHOTS_ON_TARGET","Game_Winning_Goals","HmG","RdG","G_90min","Games_Winning_Assists","OFF","Shots_on_Goals_Percent","Target"
8,0,0,0,3,0,0,0,0,0,0,2,0,"0"
11,8,3,0,11,5,0,1,2,0.36,0,1,45.45,"0"
22,19,8,1,43,12,3,2,6,0.49,0,6,27.91,"1"
16,11,0,0,5,1,0,0,0,0,0,0,20,"0"
24,23,9,6,60,40,2,4,5,0.43,1,9,66.67,"1"
13,5,0,0,20,9,0,0,0,0,0,5,45,"0"
30,21,3,4,22,6,1,3,0,0.16,1,2,27.27,"1"
7,7,1,0,4,1,0,1,0,0.16,0,0,25,"0"
11,9,0,0,3,0,0,0,0,0,0,0,0,"0"
11,11,4,1,19,9,1,4,0,0.47,0,8,47.37,"0"
4,0,1,0,2,2,1,1,0,7.5,0,1,100,"0"
3,0,0,0,4,2,0,0,0,0,0,1,50,"0"
31,30,1,1,10,1,0,0,1,0.03,0,2,10,"1"
25,19,0,1,4,1,0,0,0,0,0,2,25,"1"
3,3,0,0,1,0,0,0,0,0,0,0,0,"0"
12,12,0,0,2,0,0,0,0,0,0,0,0,"0"
5,5,0,2,3,1,0,0,0,0,0,0,33.33,"0"
23,19,2,6,24,8,1,0,2,0.12,2,3,33.33,"1"
2,0,0,0,1,1,0,0,0,0,0,1,100,"0"
18,17,1,0,5,1,0,1,0,0.06,0,0,20,"1"
4,2,0,0,2,1,0,0,0,0,0,0,50,"0"
6,2,0,1,1,0,0,0,0,0,0,0,0,"0"
23,17,3,1,35,11,2,3,0,0.18,0,2,31.43,"1"
14,9,0,2,2,0,0,0,0,0,0,0,0,"0"
6,5,0,0,2,0,0,0,0,0,0,0,0,"0"
8,4,0,0,2,1,0,0,0,0,0,1,50,"0"
6,6,1,0,7,1,0,1,0,0.17,0,0,14.29,"0"
27,13,3,1,17,12,1,2,1,0.23,0,1,70.59,"1"
4,2,1,0,1,1,1,1,0,0.35,0,0,100,"0"
30,30,1,0,12,6,0,0,1,0.03,0,1,50,"1"
4,4,0,0,1,0,0,0,0,0,0,0,0,"0"
11,6,1,2,15,5,1,1,0,0.14,0,8,33.33,"0"
21,11,1,3,16,4,0,0,1,0.09,1,2,25,"0"
13,9,0,0,2,0,0,0,0,0,0,1,0,"0"
3,3,0,2,3,2,0,0,0,0,0,1,66.67,"0"
2,2,0,0,2,0,0,0,0,0,0,0,0,"0"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
9,9,0,2,3,1,0,0,0,0,1,3,33.33,"0"
24,13,0,0,16,3,0,0,0,0,0,1,18.75,"1"
12,11,1,3,18,8,1,1,0,0.09,2,5,44.44,"0"
3,3,1,0,2,1,0,0,1,0.41,0,0,50,"0"
14,2,1,3,6,2,0,0,1,0.28,1,4,33.33,"0"
20,15,0,0,9,4,0,0,0,0,0,1,44.44,"1"
11,11,0,1,8,1,0,0,0,0,0,0,12.5,"0"
2,2,0,0,3,0,0,0,0,0,0,2,0,"0"
2,0,1,0,1,1,0,1,0,4.29,0,0,100,"0"
30,30,1,5,29,8,0,0,1,0.04,1,5,27.59,"1"
25,10,2,0,16,7,1,1,1,0.16,0,2,43.75,"1"
4,4,2,0,12,3,0,1,1,0.49,0,0,25,"0"
14,13,6,0,35,14,3,4,2,0.47,0,15,40,"1"
24,23,1,6,31,15,0,1,0,0.05,4,5,48.39,"1"
29,26,1,7,21,7,0,0,1,0.04,2,4,33.33,"1"
3,1,1,0,2,1,0,1,0,1.13,0,0,50,"0"
17,15,1,0,51,14,0,0,1,0.07,0,12,27.45,"1"
14,13,1,5,19,7,1,1,0,0.08,1,3,36.84,"1"
9,7,0,4,3,2,0,0,0,0,1,0,66.67,"0"
17,14,5,4,33,19,1,3,2,0.39,2,17,57.58,"1"
31,20,11,2,52,20,4,7,4,0.54,1,10,38.46,"1"
30,28,14,11,63,35,3,7,7,0.53,4,6,55.56,"1"
17,13,5,2,36,20,0,1,4,0.4,2,6,55.56,"1"
3,2,0,0,1,0,0,0,0,0,0,0,0,"0"
13,13,3,2,22,12,1,2,1,0.27,0,1,54.55,"0"
21,12,5,3,40,14,0,2,3,0.37,1,19,35,"1"
9,0,0,0,5,3,0,0,0,0,0,1,60,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
15,2,0,1,6,2,0,0,0,0,0,3,33.33,"0"
3,3,0,2,4,3,0,0,0,0,1,7,75,"0"
30,20,2,2,18,7,1,1,1,0.11,1,2,38.89,"1"
25,25,3,10,44,20,0,1,2,0.13,3,11,45.45,"1"
22,20,5,1,28,8,1,3,2,0.26,1,10,28.57,"1"
4,4,0,1,5,3,0,0,0,0,0,0,60,"0"
32,30,9,2,50,26,2,3,6,0.33,2,12,52,"1"
11,5,0,0,1,1,0,0,0,0,0,0,100,"0"
8,5,0,1,11,4,0,0,0,0,0,5,36.36,"0"
27,13,11,1,58,25,3,9,2,0.68,0,27,43.1,"1"
21,19,0,0,11,2,0,0,0,0,0,0,18.18,"1"
31,22,4,4,36,12,0,2,2,0.19,1,0,33.33,"1"
16,10,2,2,14,4,0,1,1,0.22,1,2,28.57,"0"
18,15,0,0,5,2,0,0,0,0,0,1,40,"1"
11,6,0,0,3,0,0,0,0,0,0,5,0,"0"
30,28,1,4,20,9,0,0,1,0.04,0,0,45,"1"
11,11,5,0,15,11,2,1,4,0.48,0,4,73.33,"0"
13,9,0,1,3,0,0,0,0,0,1,1,0,"0"
4,4,0,0,11,1,0,0,0,0,0,0,9.09,"0"
2,2,0,0,2,1,0,0,0,0,0,1,50,"0"
12,11,1,1,11,2,0,1,0,0.09,0,0,18.18,"0"
29,19,1,3,22,5,0,1,0,0.06,2,0,22.73,"1"
23,22,0,1,7,1,0,0,0,0,0,0,14.29,"1"
27,18,3,1,41,13,0,3,0,0.17,0,6,31.71,"1"
3,1,0,0,2,1,0,0,0,0,0,0,50,"0"
6,6,0,1,5,1,0,0,0,0,0,0,20,"0"
30,28,3,3,20,10,2,2,1,0.11,1,3,50,"1"
10,0,0,0,2,0,0,0,0,0,0,1,0,"0"
28,12,6,3,21,9,1,4,2,0.4,0,3,42.86,"1"
28,28,6,1,36,14,2,4,2,0.25,1,16,38.89,"1"
31,29,1,1,32,7,1,1,0,0.03,0,1,21.88,"1"
32,31,0,1,8,1,0,0,0,0,0,0,12.5,"1"
26,25,0,0,24,3,0,0,0,0,0,1,12.5,"1"
31,28,1,0,17,5,0,1,0,0.04,0,1,29.41,"1"
25,25,1,3,11,2,1,1,0,0.04,1,0,18.18,"1"
19,17,2,1,6,4,0,2,0,0.12,1,1,66.67,"1"
8,8,0,0,5,1,0,0,0,0,0,0,20,"0"
33,31,4,3,40,13,1,4,0,0.13,1,5,32.5,"1"
4,4,0,0,1,0,0,0,0,0,0,0,0,"0"
28,26,1,2,22,6,0,1,0,0.04,1,0,27.27,"1"
6,5,0,0,1,0,0,0,0,0,0,0,0,"0"
3,3,0,1,5,2,0,0,0,0,0,5,40,"0"
12,3,0,1,4,2,0,0,0,0,1,0,50,"0"
5,5,3,3,8,5,2,3,0,0.64,1,2,62.5,"0"
12,10,0,0,2,1,0,0,0,0,0,2,50,"0"
24,15,2,5,16,5,0,2,0,0.13,1,0,31.25,"1"
19,14,2,0,7,3,0,2,0,0.13,0,0,42.86,"1"
3,3,0,0,2,0,0,0,0,0,0,0,0,"0"
4,4,3,0,9,7,0,1,2,0.69,0,6,77.78,"0"
18,11,1,0,9,3,0,1,0,0.08,0,1,33.33,"0"
5,5,0,0,2,1,0,0,0,0,0,1,50,"0"
3,0,0,0,2,1,0,0,0,0,0,0,50,"0"
19,16,1,0,3,1,0,0,1,0.07,0,1,33.33,"1"
4,4,0,2,1,0,0,0,0,0,2,0,0,"0"
20,17,0,0,8,2,0,0,0,0,0,0,25,"1"
26,25,0,1,2,1,0,0,0,0,0,1,50,"1"
25,25,2,7,35,14,0,1,1,0.08,2,4,40,"1"
18,16,2,6,20,5,0,1,1,0.13,2,3,25,"1"
3,3,1,0,7,4,1,1,0,0.29,0,1,57.14,"0"
19,13,5,0,32,16,2,3,2,0.36,0,11,50,"1"
4,3,0,2,5,2,0,0,0,0,0,2,40,"0"
6,3,0,0,8,5,0,0,0,0,0,0,62.5,"0"
14,10,2,1,18,7,0,0,2,0.24,0,6,38.89,"0"
10,0,1,0,2,1,1,1,0,0.98,0,0,50,"0"
33,32,23,4,166,68,4,13,10,0.72,0,41,40.96,"1"
22,16,1,8,23,10,1,1,0,0.07,3,0,43.48,"1"
10,3,1,0,15,5,0,1,0,0.35,0,4,33.33,"0"
13,11,0,1,2,1,0,0,0,0,0,1,50,"0"
13,5,0,1,6,2,0,0,0,0,0,1,33.33,"0"
24,15,5,4,33,14,1,3,2,0.33,2,22,42.42,"1"
3,2,2,1,6,3,0,0,2,0.71,1,0,50,"0"
12,10,0,0,4,1,0,0,0,0,0,1,25,"0"
27,23,4,3,29,7,0,2,2,0.19,2,4,24.14,"1"
3,3,0,0,8,4,0,0,0,0,0,2,50,"0"
9,3,0,0,4,1,0,0,0,0,0,8,25,"0"
3,3,1,3,2,2,0,1,0,0.35,0,2,100,"0"
23,23,2,3,58,30,0,2,0,0.09,2,16,51.72,"1"
4,4,2,2,17,4,1,2,0,0.5,0,1,23.53,"0"
9,4,0,0,2,1,0,0,0,0,0,0,50,"0"
19,18,1,2,16,8,0,0,1,0.05,0,0,50,"1"
5,3,1,0,6,3,0,0,1,0.27,0,4,50,"0"
31,28,6,5,75,27,2,4,2,0.24,1,7,36,"1"
2,2,1,0,5,1,0,1,0,0.5,0,0,20,"0"
13,11,0,3,6,2,0,0,0,0,1,2,33.33,"0"
6,6,1,0,4,3,0,1,0,0.16,0,1,75,"0"
20,12,3,2,24,12,1,2,1,0.25,1,8,50,"0"
7,7,2,1,12,5,1,1,1,0.28,0,2,41.67,"0"
13,12,1,1,8,1,0,1,0,0.08,0,2,12.5,"1"
4,4,0,0,6,1,0,0,0,0,0,0,16.67,"0"
19,16,1,1,9,3,0,1,0,0.07,1,0,33.33,"1"
5,2,1,0,5,1,1,1,0,0.41,0,1,20,"0"
14,9,0,1,5,2,0,0,0,0,0,0,40,"0"
12,11,0,0,1,0,0,0,0,0,0,0,0,"0"
13,8,0,1,9,2,0,0,0,0,0,0,22.22,"0"
2,0,1,0,3,1,1,1,0,1.55,0,0,33.33,"0"
8,4,2,1,17,7,0,2,0,0.42,0,15,41.18,"0"
3,3,1,7,5,3,0,0,1,0.36,2,0,60,"0"
15,9,0,0,5,1,0,0,0,0,0,0,20,"0"
34,34,2,2,16,6,0,1,1,0.06,0,3,37.5,"1"
25,21,13,0,37,18,5,7,6,0.65,0,7,48.65,"1"
21,19,0,2,16,3,0,0,0,0,0,2,18.75,"1"
19,6,1,2,8,4,0,1,0,0.11,0,3,50,"0"
6,4,0,0,4,1,0,0,0,0,0,0,25,"0"
4,4,0,2,2,1,0,0,0,0,0,1,50,"0"
3,3,1,0,7,2,0,0,1,0.28,0,4,28.57,"0"
20,20,1,2,5,2,0,0,1,0.05,1,1,40,"1"
27,27,1,0,13,5,0,0,1,0.04,0,1,38.46,"1"
2,2,0,0,3,2,0,0,0,0,0,0,66.67,"0"
23,19,0,1,20,9,0,0,0,0,0,0,45,"1"
15,11,0,0,5,1,0,0,0,0,0,0,20,"0"
3,3,0,1,1,0,0,0,0,0,1,0,0,"0"
12,10,0,0,1,0,0,0,0,0,0,0,0,"0"
1,0,1,0,1,1,0,1,0,5.63,0,0,100,"0"
24,17,1,2,11,6,0,1,0,0.06,1,2,54.55,"1"
14,8,1,0,11,4,0,0,1,0.12,0,0,36.36,"0"
21,17,2,2,19,10,0,1,1,0.14,0,4,52.63,"1"
6,6,1,0,3,3,0,1,0,0.17,0,0,100,"0"
18,4,3,0,20,12,0,1,2,0.45,0,7,60,"0"
16,16,0,0,1,1,0,0,0,0,0,0,100,"1"
28,24,0,1,21,5,0,0,0,0,0,1,23.81,"1"
2,2,0,0,5,2,0,0,0,0,0,0,40,"0"
3,3,1,0,2,2,0,0,1,0.34,0,1,100,"0"
16,15,1,2,5,3,0,1,0,0.07,2,0,60,"1"
2,0,1,0,5,1,0,1,0,1.18,0,3,20,"0"
16,16,0,0,3,2,0,0,0,0,0,0,66.67,"1"
11,10,0,2,17,8,0,0,0,0,0,1,47.06,"0"
2,2,0,0,3,0,0,0,0,0,0,0,0,"0"
3,3,1,0,6,4,0,0,1,0.45,0,0,66.67,"0"
15,2,1,0,5,4,1,1,0,0.37,0,1,80,"0"
4,4,1,0,9,5,0,1,0,0.37,0,1,55.56,"0"
4,4,1,0,3,1,0,1,0,0.25,0,0,33.33,"0"
19,17,4,4,41,19,1,1,3,0.23,1,16,46.34,"1"
15,10,0,0,3,1,0,0,0,0,0,2,33.33,"0"
13,3,1,0,6,3,0,1,0,0.26,0,1,50,"0"
9,3,2,1,9,2,0,2,0,0.81,1,3,22.22,"0"
17,14,0,0,2,0,0,0,0,0,0,0,0,"1"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
4,4,0,0,1,0,0,0,0,0,0,0,0,"0"
2,1,0,0,3,1,0,0,0,0,0,0,33.33,"0"
9,9,3,3,21,9,0,1,2,0.39,2,8,42.86,"0"
13,9,0,0,2,1,0,0,0,0,0,1,50,"0"
15,6,1,0,10,6,0,0,1,0.13,0,11,60,"0"
6,1,0,0,1,0,0,0,0,0,0,0,0,"0"
4,3,0,0,1,0,0,0,0,0,0,0,0,"0"
29,29,1,0,12,6,0,0,1,0.03,0,3,50,"1"
31,27,4,6,54,21,2,2,2,0.15,2,8,38.89,"1"
9,4,0,1,7,2,0,0,0,0,0,0,28.57,"0"
28,27,0,4,13,4,0,0,0,0,1,0,30.77,"1"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
17,17,1,4,19,5,0,0,1,0.06,0,0,26.32,"1"
28,28,0,7,6,2,0,0,0,0,3,2,33.33,"1"
10,6,1,0,7,3,0,0,1,0.16,0,0,42.86,"0"
26,26,2,2,29,11,0,1,1,0.08,0,0,37.93,"1"
8,4,1,1,7,4,0,1,0,0.28,0,1,57.14,"0"
2,0,0,0,1,1,0,0,0,0,0,0,100,"0"
33,29,3,8,53,19,2,2,1,0.11,2,5,35.85,"1"
12,4,1,0,4,2,0,1,0,0.25,0,0,50,"0"
21,16,1,1,11,1,1,1,0,0.06,0,0,9.09,"1"
18,10,3,0,29,10,0,0,3,0.28,0,24,34.48,"0"
2,2,1,0,3,3,0,1,0,0.61,0,0,100,"0"
20,19,1,2,6,1,0,0,1,0.05,2,1,16.67,"1"
27,20,7,6,63,19,2,3,4,0.33,2,14,30.16,"1"
18,15,1,1,15,4,1,1,0,0.07,0,1,26.67,"1"
28,28,3,1,38,15,0,0,3,0.1,0,4,39.47,"1"
11,6,1,0,8,1,0,0,1,0.19,0,0,12.5,"0"
9,9,0,0,4,1,0,0,0,0,0,0,25,"0"
6,2,0,0,3,0,0,0,0,0,0,0,0,"0"
25,23,5,9,43,18,1,2,3,0.22,3,17,41.86,"1"
2,0,0,0,3,1,0,0,0,0,0,1,33.33,"0"
23,22,2,8,11,5,0,0,2,0.09,2,0,45.45,"1"
30,30,0,5,9,2,0,0,0,0,1,0,22.22,"1"
28,27,2,2,15,5,1,1,1,0.07,0,0,33.33,"1"
24,22,5,2,30,12,1,1,4,0.22,1,11,40,"1"
5,5,0,0,2,1,0,0,0,0,0,1,50,"0"
29,28,7,20,51,25,2,5,2,0.26,7,12,49.02,"1"
8,3,1,1,6,2,1,1,0,0.34,0,2,33.33,"0"
3,0,1,0,2,1,1,0,1,1.84,0,0,50,"0"
16,3,0,0,5,0,0,0,0,0,0,0,0,"0"
20,17,3,6,36,18,0,2,1,0.19,1,7,50,"1"
30,29,3,1,22,5,0,3,0,0.11,0,1,22.73,"1"
2,2,0,0,3,0,0,0,0,0,0,0,0,"0"
18,10,4,2,19,10,0,2,2,0.45,1,7,52.63,"0"
6,4,0,0,1,0,0,0,0,0,0,0,0,"0"
29,27,10,6,41,21,1,6,4,0.39,4,17,51.22,"1"
2,0,0,0,1,0,0,0,0,0,0,0,0,"0"
27,27,0,6,19,6,0,0,0,0,2,2,31.58,"1"
14,13,0,0,5,3,0,0,0,0,0,0,60,"0"
28,26,8,5,56,23,2,4,4,0.31,0,3,41.07,"1"
12,1,1,0,7,3,0,0,1,0.44,0,2,42.86,"0"
25,22,0,1,5,2,0,0,0,0,1,0,40,"1"
3,3,3,1,10,5,0,2,1,0.99,0,2,50,"0"
17,7,1,0,12,6,0,0,1,0.13,0,1,50,"0"
17,16,1,1,11,4,0,0,1,0.06,0,0,36.36,"1"
18,7,4,0,24,12,1,4,0,0.53,0,8,50,"0"
3,3,0,0,3,1,0,0,0,0,0,0,33.33,"0"
22,8,2,3,10,4,0,1,1,0.19,1,2,40,"0"
21,13,4,4,29,13,2,2,2,0.29,1,8,44.83,"1"
10,3,0,0,7,2,0,0,0,0,0,1,28.57,"0"
7,3,1,0,7,3,0,1,0,0.34,0,4,42.86,"0"
22,2,0,1,10,2,0,0,0,0,0,8,20,"0"
29,29,2,2,30,5,0,1,1,0.07,0,3,16.67,"1"
4,4,3,1,11,5,2,3,0,0.75,0,0,45.45,"0"
3,3,1,1,3,1,1,1,0,0.31,0,0,33.33,"0"
7,1,1,0,4,1,0,1,0,0.38,0,6,25,"0"
20,16,0,0,7,3,0,0,0,0,0,0,42.86,"1"
28,27,3,1,21,5,1,3,0,0.11,1,1,23.81,"1"
21,16,0,2,12,3,0,0,0,0,0,0,25,"1"
25,22,0,2,10,3,0,0,0,0,2,3,30,"1"
20,20,2,1,30,17,1,2,0,0.1,0,1,56.67,"1"
8,2,1,0,7,2,1,0,1,0.52,0,3,28.57,"0"
19,12,0,1,8,2,0,0,0,0,0,0,25,"1"
17,11,2,3,12,5,1,1,1,0.17,1,9,41.67,"0"
15,11,1,3,31,12,0,1,0,0.08,0,10,38.71,"0"
11,11,1,2,19,7,0,1,0,0.1,1,0,36.84,"0"
17,7,0,3,7,3,0,0,0,0,0,4,42.86,"0"
26,26,3,1,21,10,0,3,0,0.12,0,0,47.62,"1"
25,15,1,3,6,1,1,1,0,0.06,2,4,16.67,"1"
26,22,0,2,8,1,0,0,0,0,1,0,12.5,"1"
5,4,0,0,1,1,0,0,0,0,0,1,100,"0"
19,2,1,0,11,5,0,0,1,0.24,0,0,45.45,"0"
5,3,0,0,1,1,0,0,0,0,0,0,100,"0"
11,11,4,6,19,5,1,3,1,0.38,4,1,26.32,"0"
29,25,2,5,33,8,0,2,0,0.08,1,5,24.24,"1"
26,26,10,5,54,30,3,7,3,0.39,1,35,55.56,"1"
19,15,0,3,4,2,0,0,0,0,2,0,50,"1"
2,2,0,0,5,1,0,0,0,0,0,1,20,"0"
2,2,0,1,1,0,0,0,0,0,0,0,0,"0"
26,26,5,2,48,22,0,1,4,0.19,0,6,45.83,"1"
8,3,0,0,4,1,0,0,0,0,0,1,25,"0"
30,12,4,3,39,15,3,3,1,0.33,0,15,38.46,"0"
20,15,3,1,29,12,0,3,0,0.22,0,3,41.38,"1"
2,2,0,1,1,1,0,0,0,0,0,0,100,"0"
4,4,0,2,2,1,0,0,0,0,1,0,50,"0"
8,2,1,0,3,1,0,0,1,0.42,0,2,33.33,"0"
17,12,2,1,21,8,0,2,0,0.15,0,0,38.1,"1"
2,2,0,0,1,1,0,0,0,0,0,0,100,"0"
10,7,0,0,5,2,0,0,0,0,0,0,40,"0"
4,4,2,5,14,4,1,2,0,0.47,3,0,28.57,"0"
20,16,2,2,14,6,2,1,1,0.13,1,1,42.86,"1"
9,0,2,0,2,2,1,2,0,4.19,0,0,100,"0"
22,20,0,1,5,3,0,0,0,0,0,0,60,"1"
26,22,1,4,21,7,0,1,0,0.04,1,1,33.33,"1"
14,12,0,2,3,2,0,0,0,0,1,3,66.67,"0"
1,0,1,0,2,1,0,0,1,3.46,0,0,50,"0"
4,4,0,1,3,0,0,0,0,0,0,0,0,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
32,30,0,1,16,3,0,0,0,0,0,1,18.75,"1"
21,20,0,0,12,2,0,0,0,0,0,0,16.67,"1"
9,4,1,1,7,4,0,1,0,0.2,0,3,57.14,"0"
29,20,3,6,34,15,0,2,1,0.14,1,25,44.12,"1"
9,9,0,1,6,2,0,0,0,0,0,1,33.33,"0"
21,19,1,2,6,4,0,0,1,0.05,1,0,66.67,"1"
4,3,2,1,5,3,1,2,0,0.65,1,6,60,"0"
7,1,0,0,10,1,0,0,0,0,0,0,10,"0"
8,2,0,0,4,0,0,0,0,0,0,2,0,"0"
15,12,1,1,3,1,0,1,0,0.09,0,0,33.33,"0"
26,14,1,1,24,6,0,0,1,0.07,0,3,25,"1"
28,28,0,4,24,2,0,0,0,0,1,3,8.33,"1"
16,4,0,1,11,3,0,0,0,0,0,5,27.27,"0"
28,19,2,2,19,5,2,1,1,0.12,0,3,26.32,"1"
25,24,4,1,12,6,0,3,1,0.17,0,0,50,"1"
8,8,2,0,14,3,0,2,0,0.26,0,0,21.43,"0"
8,4,1,1,6,1,0,0,1,0.32,0,6,16.67,"0"
33,31,7,8,37,19,2,5,2,0.23,3,12,51.35,"1"
6,5,3,0,13,10,1,3,0,0.54,0,6,76.92,"0"
17,8,0,0,15,7,0,0,0,0,0,2,46.67,"0"
23,21,3,4,13,4,1,2,1,0.14,2,0,30.77,"1"
1,1,0,0,3,0,0,0,0,0,0,1,0,"0"
29,15,4,0,21,11,0,3,1,0.24,0,8,52.38,"1"
29,27,5,3,55,25,0,1,4,0.22,0,15,45.45,"1"
20,15,2,1,13,5,1,2,0,0.14,0,2,38.46,"1"
1,1,1,0,4,2,0,0,1,0.75,0,0,50,"0"
21,14,4,2,35,13,2,1,3,0.27,2,13,37.14,"1"
31,31,0,0,6,2,0,0,0,0,0,0,33.33,"1"
5,5,0,0,2,1,0,0,0,0,0,0,50,"0"
9,7,0,0,2,1,0,0,0,0,0,2,50,"0"
26,25,0,0,4,1,0,0,0,0,0,1,25,"1"
10,7,2,4,17,7,2,1,1,0.29,2,1,41.18,"0"
2,0,0,0,1,1,0,0,0,0,0,0,100,"0"
22,20,2,3,20,12,0,1,1,0.1,0,0,60,"1"
27,26,1,0,20,4,0,1,0,0.04,0,0,20,"1"
32,32,11,5,86,42,4,6,5,0.35,1,32,48.84,"1"
26,22,2,8,36,10,0,2,0,0.1,3,3,27.78,"1"
4,4,0,1,4,1,0,0,0,0,1,3,25,"0"
32,28,0,2,13,2,0,0,0,0,0,1,15.38,"1"
7,6,1,1,10,2,0,0,1,0.19,0,5,20,"0"
3,3,0,3,4,2,0,0,0,0,1,2,50,"0"
16,12,1,0,20,8,1,0,1,0.09,0,12,40,"0"
28,28,0,0,18,3,0,0,0,0,0,0,16.67,"1"
33,29,8,6,59,22,1,5,3,0.29,3,4,37.29,"1"
2,1,0,0,2,1,0,0,0,0,0,0,50,"0"
16,6,0,2,10,2,0,0,0,0,0,2,20,"0"
32,31,0,3,16,5,0,0,0,0,3,0,31.25,"1"
5,5,2,3,19,8,1,2,0,0.38,0,3,42.11,"0"
12,11,1,1,15,8,1,1,0,0.11,0,2,53.33,"0"
2,2,0,1,2,1,0,0,0,0,0,1,50,"0"
4,0,0,0,1,1,0,0,0,0,0,0,100,"0"
4,4,0,0,1,1,0,0,0,0,0,0,100,"0"
25,23,0,4,22,8,0,0,0,0,0,5,36.36,"1"
17,11,1,2,16,7,0,0,1,0.1,2,2,43.75,"0"
25,23,0,1,2,0,0,0,0,0,1,0,0,"1"
18,13,2,3,38,12,0,1,1,0.16,0,13,31.58,"1"
3,3,0,0,5,3,0,0,0,0,0,0,60,"0"
25,25,1,4,19,11,1,1,0,0.04,0,2,57.89,"1"
27,23,3,4,48,24,0,1,2,0.14,1,4,50,"1"
31,30,1,4,6,4,0,1,0,0.03,0,0,66.67,"1"
13,12,0,1,4,1,0,0,0,0,1,0,25,"0"
3,1,2,1,2,2,0,1,1,1.61,0,1,100,"0"
16,16,1,0,10,2,0,0,1,0.06,0,0,20,"1"
21,18,4,1,31,10,2,4,0,0.26,0,3,32.26,"1"
8,0,2,1,5,3,0,2,0,1.27,0,2,60,"0"
10,3,0,0,3,0,0,0,0,0,0,0,0,"0"
2,1,1,0,3,2,0,1,0,1.27,0,0,66.67,"0"
3,0,1,0,1,1,0,1,0,1.41,0,0,100,"0"
3,3,0,1,2,0,0,0,0,0,1,0,0,"0"
21,20,3,2,55,20,1,2,1,0.15,1,14,36.36,"1"
4,4,0,0,2,1,0,0,0,0,0,0,50,"0"
26,26,0,3,5,1,0,0,0,0,1,0,20,"1"
20,15,0,2,13,6,0,0,0,0,1,1,46.15,"1"
20,18,0,0,4,0,0,0,0,0,0,0,0,"1"
30,27,6,4,48,14,1,5,1,0.22,0,1,29.17,"1"
28,11,2,2,19,4,1,1,1,0.15,0,1,21.05,"1"
17,15,0,0,5,0,0,0,0,0,0,1,0,"1"
24,13,8,6,44,17,1,3,5,0.52,0,10,38.64,"1"
11,5,1,0,15,8,0,0,1,0.15,0,1,53.33,"0"
1,0,0,0,2,0,0,0,0,0,0,0,0,"0"
19,19,0,1,11,2,0,0,0,0,0,0,18.18,"1"
19,8,1,4,19,8,0,0,1,0.11,0,10,42.11,"0"
9,0,0,0,6,2,0,0,0,0,0,2,33.33,"0"
31,28,8,12,53,22,3,5,3,0.29,4,0,41.51,"1"
24,19,3,1,14,7,2,2,1,0.14,0,0,50,"1"
14,12,1,2,18,7,1,1,0,0.09,0,8,38.89,"0"
2,1,0,0,3,2,0,0,0,0,0,0,66.67,"0"
5,2,0,1,1,0,0,0,0,0,0,2,0,"0"
13,7,1,0,4,1,0,0,1,0.14,0,0,25,"0"
23,18,7,2,32,16,2,4,3,0.41,1,12,50,"1"
13,12,0,1,6,2,0,0,0,0,0,0,33.33,"0"
2,2,1,0,1,1,0,1,0,0.5,0,0,100,"0"
2,2,1,0,1,1,0,1,0,0.67,0,0,100,"0"
26,25,2,2,10,4,0,0,2,0.08,1,0,40,"1"
17,13,0,1,7,2,0,0,0,0,0,1,28.57,"0"
21,21,0,1,6,0,0,0,0,0,0,0,0,"1"
3,2,0,0,2,0,0,0,0,0,0,0,0,"0"
15,12,0,1,11,4,0,0,0,0,0,1,36.36,"0"
23,19,4,3,40,12,1,3,1,0.23,0,8,30,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
15,9,0,1,6,4,0,0,0,0,0,3,66.67,"0"
2,1,0,0,2,2,0,0,0,0,0,1,100,"0"
4,2,0,0,4,2,0,0,0,0,0,0,50,"0"
4,3,1,0,10,2,1,0,1,0.33,0,3,20,"0"
3,2,0,2,2,0,0,0,0,0,1,0,0,"0"
29,29,6,5,31,10,3,4,2,0.21,1,1,32.26,"1"
28,14,5,1,29,15,3,3,2,0.3,0,8,51.72,"1"
30,30,1,1,25,9,0,0,1,0.03,1,0,36,"1"
26,21,3,4,64,18,0,0,3,0.15,3,24,28.12,"1"
3,3,0,0,3,1,0,0,0,0,0,0,33.33,"0"
19,19,0,3,6,2,0,0,0,0,1,0,33.33,"1"
23,15,6,0,43,21,2,0,6,0.4,0,9,48.84,"1"
19,7,0,0,6,3,0,0,0,0,0,0,50,"0"
21,21,0,0,7,4,0,0,0,0,0,0,57.14,"1"
21,18,0,1,10,3,0,0,0,0,1,0,30,"1"
28,20,3,3,16,9,1,3,0,0.14,0,4,56.25,"1"
28,26,1,2,28,5,0,0,1,0.04,1,1,17.86,"1"
31,25,3,11,50,14,0,3,0,0.13,3,11,28,"1"
30,29,8,8,50,22,4,5,3,0.28,0,2,44,"1"
14,10,3,2,25,9,0,2,1,0.33,0,2,36,"0"
23,18,3,4,31,10,1,2,1,0.17,1,2,32.26,"1"
